D 00:04:07.4776510 PowerTaskList.DebugPrintPower() -     CREATE_GAME
D 00:04:07.4913760 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.4914260 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4914680 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=41
D 00:04:07.4915290 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=42 zone=DECK zonePos=0 cardId= player=1] CardID=
D 00:04:07.4915900 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.4916370 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4916820 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=42
D 00:04:07.4917430 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Living Roots id=43 zone=SETASIDE zonePos=0 cardId=AT_037a player=1] CardID=AT_037a
D 00:04:07.4918210 PowerTaskList.DebugPrintPower() -         tag=ZONE value=SETASIDE
D 00:04:07.4918700 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4919130 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=43
D 00:04:07.4919620 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=SPELL
D 00:04:07.4920010 PowerTaskList.DebugPrintPower() -         tag=CREATOR value=42
D 00:04:07.4920490 PowerTaskList.DebugPrintPower() -         tag=PARENT_CARD value=42
D 00:04:07.4921120 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Living Roots id=44 zone=SETASIDE zonePos=0 cardId=AT_037b player=1] CardID=AT_037b
D 00:04:07.4921700 PowerTaskList.DebugPrintPower() -         tag=ZONE value=SETASIDE
D 00:04:07.4922130 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4923000 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=44
D 00:04:07.4923500 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=SPELL
D 00:04:07.4923890 PowerTaskList.DebugPrintPower() -         tag=CREATOR value=42
D 00:04:07.4924310 PowerTaskList.DebugPrintPower() -         tag=PARENT_CARD value=42
D 00:04:07.4924950 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=45 zone=DECK zonePos=0 cardId= player=1] CardID=
D 00:04:07.4925480 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.4925930 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4926350 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=45
D 00:04:07.4926970 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Raven Idol id=46 zone=SETASIDE zonePos=0 cardId=LOE_115a player=1] CardID=LOE_115a
D 00:04:07.4927520 PowerTaskList.DebugPrintPower() -         tag=ZONE value=SETASIDE
D 00:04:07.4927930 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4928380 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=46
D 00:04:07.4928910 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=SPELL
D 00:04:07.4929480 PowerTaskList.DebugPrintPower() -         tag=RARITY value=COMMON
D 00:04:07.4930300 PowerTaskList.DebugPrintPower() -         tag=CREATOR value=45
D 00:04:07.4930770 PowerTaskList.DebugPrintPower() -         tag=PARENT_CARD value=45
D 00:04:07.4931500 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Raven Idol id=47 zone=SETASIDE zonePos=0 cardId=LOE_115b player=1] CardID=LOE_115b
D 00:04:07.4932100 PowerTaskList.DebugPrintPower() -         tag=ZONE value=SETASIDE
D 00:04:07.4932510 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4932940 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=47
D 00:04:07.4933460 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=SPELL
D 00:04:07.4933990 PowerTaskList.DebugPrintPower() -         tag=RARITY value=COMMON
D 00:04:07.4934430 PowerTaskList.DebugPrintPower() -         tag=CREATOR value=45
D 00:04:07.4934850 PowerTaskList.DebugPrintPower() -         tag=PARENT_CARD value=45
D 00:04:07.4935490 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=48 zone=DECK zonePos=0 cardId= player=1] CardID=
D 00:04:07.4936050 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.4936470 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4936980 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=48
D 00:04:07.4937550 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Raven Idol id=49 zone=SETASIDE zonePos=0 cardId=LOE_115a player=1] CardID=LOE_115a
D 00:04:07.4938090 PowerTaskList.DebugPrintPower() -         tag=ZONE value=SETASIDE
D 00:04:07.4938500 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4938920 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=49
D 00:04:07.4939400 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=SPELL
D 00:04:07.4940210 PowerTaskList.DebugPrintPower() -         tag=RARITY value=COMMON
D 00:04:07.4940610 PowerTaskList.DebugPrintPower() -         tag=CREATOR value=48
D 00:04:07.4941050 PowerTaskList.DebugPrintPower() -         tag=PARENT_CARD value=48
D 00:04:07.4941740 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Raven Idol id=50 zone=SETASIDE zonePos=0 cardId=LOE_115b player=1] CardID=LOE_115b
D 00:04:07.4942270 PowerTaskList.DebugPrintPower() -         tag=ZONE value=SETASIDE
D 00:04:07.4942680 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4943100 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=50
D 00:04:07.4943600 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=SPELL
D 00:04:07.4944100 PowerTaskList.DebugPrintPower() -         tag=RARITY value=COMMON
D 00:04:07.4944520 PowerTaskList.DebugPrintPower() -         tag=CREATOR value=48
D 00:04:07.4944940 PowerTaskList.DebugPrintPower() -         tag=PARENT_CARD value=48
D 00:04:07.4945620 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=51 zone=DECK zonePos=0 cardId= player=1] CardID=
D 00:04:07.4946190 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.4946610 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4947030 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=51
D 00:04:07.4947720 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=52 zone=DECK zonePos=0 cardId= player=1] CardID=
D 00:04:07.4948270 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.4948690 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4949100 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=52
D 00:04:07.4949690 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Leader of the Pack id=53 zone=SETASIDE zonePos=0 cardId=EX1_160b player=1] CardID=EX1_160b
D 00:04:07.4950240 PowerTaskList.DebugPrintPower() -         tag=ZONE value=SETASIDE
D 00:04:07.4950700 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4951130 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=53
D 00:04:07.4951650 PowerTaskList.DebugPrintPower() -         tag=FACTION value=NEUTRAL
D 00:04:07.4952150 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=SPELL
D 00:04:07.4952550 PowerTaskList.DebugPrintPower() -         tag=CREATOR value=52
D 00:04:07.4952970 PowerTaskList.DebugPrintPower() -         tag=PARENT_CARD value=52
D 00:04:07.4953640 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Summon a Panther id=54 zone=SETASIDE zonePos=0 cardId=EX1_160a player=1] CardID=EX1_160a
D 00:04:07.4954200 PowerTaskList.DebugPrintPower() -         tag=ZONE value=SETASIDE
D 00:04:07.4954620 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4955040 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=54
D 00:04:07.4955850 PowerTaskList.DebugPrintPower() -         tag=FACTION value=NEUTRAL
D 00:04:07.4956540 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=SPELL
D 00:04:07.4957000 PowerTaskList.DebugPrintPower() -         tag=CREATOR value=52
D 00:04:07.4957430 PowerTaskList.DebugPrintPower() -         tag=PARENT_CARD value=52
D 00:04:07.4958220 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=55 zone=DECK zonePos=0 cardId= player=1] CardID=
D 00:04:07.4958850 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.4959280 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4959700 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=55
D 00:04:07.4960370 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=56 zone=DECK zonePos=0 cardId= player=1] CardID=
D 00:04:07.4961000 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.4961430 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4962190 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=56
D 00:04:07.4962940 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=57 zone=DECK zonePos=0 cardId= player=1] CardID=
D 00:04:07.4963490 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.4963920 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4964340 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=57
D 00:04:07.4964980 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=58 zone=DECK zonePos=0 cardId= player=1] CardID=
D 00:04:07.4965510 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.4965930 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4966370 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=58
D 00:04:07.4967090 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Jade Idol id=59 zone=SETASIDE zonePos=0 cardId=CFM_602a player=1] CardID=CFM_602a
D 00:04:07.4967630 PowerTaskList.DebugPrintPower() -         tag=ZONE value=SETASIDE
D 00:04:07.4968050 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4968470 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=59
D 00:04:07.4969050 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=SPELL
D 00:04:07.4969460 PowerTaskList.DebugPrintPower() -         tag=CREATOR value=58
D 00:04:07.4969910 PowerTaskList.DebugPrintPower() -         tag=PARENT_CARD value=58
D 00:04:07.4971210 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Jade Idol id=60 zone=SETASIDE zonePos=0 cardId=CFM_602b player=1] CardID=CFM_602b
D 00:04:07.4971820 PowerTaskList.DebugPrintPower() -         tag=ZONE value=SETASIDE
D 00:04:07.4972270 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4972730 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=60
D 00:04:07.4973230 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=SPELL
D 00:04:07.4973630 PowerTaskList.DebugPrintPower() -         tag=CREATOR value=58
D 00:04:07.4974090 PowerTaskList.DebugPrintPower() -         tag=PARENT_CARD value=58
D 00:04:07.4974810 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=61 zone=DECK zonePos=0 cardId= player=1] CardID=
D 00:04:07.4975380 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.4975790 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4976220 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=61
D 00:04:07.4976830 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=62 zone=DECK zonePos=0 cardId= player=1] CardID=
D 00:04:07.4977380 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.4977800 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4978210 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=62
D 00:04:07.4978840 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=63 zone=DECK zonePos=0 cardId= player=1] CardID=
D 00:04:07.4980140 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.4980580 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4981060 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=63
D 00:04:07.4981630 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Jade Idol id=64 zone=SETASIDE zonePos=0 cardId=CFM_602a player=1] CardID=CFM_602a
D 00:04:07.4982170 PowerTaskList.DebugPrintPower() -         tag=ZONE value=SETASIDE
D 00:04:07.4982620 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4983040 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=64
D 00:04:07.4983530 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=SPELL
D 00:04:07.4984200 PowerTaskList.DebugPrintPower() -         tag=CREATOR value=63
D 00:04:07.4984630 PowerTaskList.DebugPrintPower() -         tag=PARENT_CARD value=63
D 00:04:07.4985160 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=Jade Idol id=65 zone=SETASIDE zonePos=0 cardId=CFM_602b player=1] CardID=CFM_602b
D 00:04:07.4985690 PowerTaskList.DebugPrintPower() -         tag=ZONE value=SETASIDE
D 00:04:07.4986100 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=1
D 00:04:07.4986520 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=65
D 00:04:07.4987030 PowerTaskList.DebugPrintPower() -         tag=CARDTYPE value=SPELL
D 00:04:07.4987420 PowerTaskList.DebugPrintPower() -         tag=CREATOR value=63
D 00:04:07.4987860 PowerTaskList.DebugPrintPower() -         tag=PARENT_CARD value=63
D 00:04:07.4988480 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=66 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.4989580 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.4990090 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.4990520 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=66
D 00:04:07.4991180 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=67 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.4991710 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.4992140 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.4992580 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=67
D 00:04:07.4993260 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=68 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.4993790 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.4994200 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.4994620 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=68
D 00:04:07.4995260 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=69 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.4995780 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.4996190 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.4996600 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=69
D 00:04:07.4997270 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=70 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.4997810 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.4998250 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.4998690 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=70
D 00:04:07.4999470 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=71 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5000010 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5000420 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5000830 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=71
D 00:04:07.5001530 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=72 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5002080 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5002490 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5002900 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=72
D 00:04:07.5003570 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=73 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5004100 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5004510 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5005190 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=73
D 00:04:07.5005870 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=74 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5006390 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5006830 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5007300 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=74
D 00:04:07.5007930 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=75 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5008490 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5008920 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5009350 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=75
D 00:04:07.5010450 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=76 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5011070 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5011490 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5011950 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=76
D 00:04:07.5012620 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=77 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5013160 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5013580 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5014000 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=77
D 00:04:07.5014670 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=78 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5015240 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5015690 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5016130 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=78
D 00:04:07.5016750 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=79 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5017360 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5017790 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5018220 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=79
D 00:04:07.5018840 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=80 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5019370 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5019790 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5020250 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=80
D 00:04:07.5020900 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=81 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5021430 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5021850 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5022880 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=81
D 00:04:07.5023670 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=82 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5024210 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5024630 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5025080 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=82
D 00:04:07.5025770 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=83 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5026620 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5027060 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5027550 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=83
D 00:04:07.5028210 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=84 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5028730 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5029150 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5029580 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=84
D 00:04:07.5030180 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=85 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5030720 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5031130 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5031570 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=85
D 00:04:07.5032320 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=86 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5032840 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5033260 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5033680 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=86
D 00:04:07.5034330 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=87 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5034860 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5035270 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5035680 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=87
D 00:04:07.5036330 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=88 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5036890 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5037340 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5037760 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=88
D 00:04:07.5038420 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=89 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5038960 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5039380 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5039820 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=89
D 00:04:07.5040460 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=90 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5041020 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5041440 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5041860 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=90
D 00:04:07.5042510 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=91 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5043050 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
D 00:04:07.5043640 PowerTaskList.DebugPrintPower() -         tag=CONTROLLER value=2
D 00:04:07.5044070 PowerTaskList.DebugPrintPower() -         tag=ENTITY_ID value=91
D 00:04:07.5044720 PowerTaskList.DebugPrintPower() -     FULL_ENTITY - Updating [name=UNKNOWN ENTITY [cardType=INVALID] id=92 zone=DECK zonePos=0 cardId= player=2] CardID=
D 00:04:07.5045250 PowerTaskList.DebugPrintPower() -         tag=ZONE value=DECK
